case_id,label,loss_dice
00205,loss_dice_label0,0.004632472991943359
00188,loss_dice_label0,0.0014898180961608887
00269,loss_dice_label0,0.006923258304595947
00165,loss_dice_label0,0.004944443702697754
00247,loss_dice_label0,0.003207266330718994
00161,loss_dice_label0,0.005593717098236084
00289,loss_dice_label0,0.0008846521377563477
00075,loss_dice_label0,0.004584372043609619
00200,loss_dice_label0,0.011819839477539062
00118,loss_dice_label0,0.00504225492477417
00256,loss_dice_label0,0.0062904953956604
00129,loss_dice_label0,0.004661917686462402
00123,loss_dice_label0,0.0035849809646606445
00081,loss_dice_label0,0.005731761455535889
00197,loss_dice_label0,0.0035923123359680176
00228,loss_dice_label0,0.018694639205932617
00285,loss_dice_label0,0.005811333656311035
00120,loss_dice_label0,0.030421078205108643
00194,loss_dice_label0,0.011476457118988037
00097,loss_dice_label0,0.004956364631652832
00237,loss_dice_label0,0.12608397006988525
00060,loss_dice_label0,0.005245506763458252
00155,loss_dice_label0,0.0025689005851745605
00254,loss_dice_label0,0.006960868835449219
00281,loss_dice_label0,0.013708710670471191
00280,loss_dice_label0,0.030057549476623535
00284,loss_dice_label0,0.00602489709854126
00094,loss_dice_label0,0.011220216751098633
00180,loss_dice_label0,0.01284259557723999
00193,loss_dice_label0,0.002525150775909424
00232,loss_dice_label0,0.003629624843597412
00243,loss_dice_label0,0.006003081798553467
00060,loss_dice_label0,0.0007175803184509277
00263,loss_dice_label0,0.005931973457336426
00222,loss_dice_label0,0.00772327184677124
00108,loss_dice_label0,0.00559079647064209
00111,loss_dice_label0,0.0066724419593811035
00154,loss_dice_label0,0.007392168045043945
00147,loss_dice_label0,0.005172073841094971
00067,loss_dice_label0,0.006831526756286621
00265,loss_dice_label0,0.00577622652053833
00207,loss_dice_label0,0.001362442970275879
00204,loss_dice_label0,0.008776068687438965
00218,loss_dice_label0,0.0033141374588012695
00283,loss_dice_label0,0.008828580379486084
00245,loss_dice_label0,0.005340516567230225
00141,loss_dice_label0,0.003897249698638916
00289,loss_dice_label0,0.019550859928131104
00234,loss_dice_label0,0.006450951099395752
00206,loss_dice_label0,0.008456766605377197
00170,loss_dice_label0,0.004748225212097168
00287,loss_dice_label0,0.005974709987640381
00149,loss_dice_label0,0.013945996761322021
00198,loss_dice_label0,0.008678138256072998
00244,loss_dice_label0,0.004270493984222412
00165,loss_dice_label0,0.008689641952514648
00247,loss_dice_label0,0.0040673017501831055
00252,loss_dice_label0,0.08050215244293213
00217,loss_dice_label0,0.00670623779296875
00277,loss_dice_label0,0.006427884101867676
00299,loss_dice_label0,0.0030822157859802246
00105,loss_dice_label0,0.0034801363945007324
00067,loss_dice_label0,0.09635597467422485
00221,loss_dice_label0,0.07310336828231812
00231,loss_dice_label0,0.00793755054473877
00279,loss_dice_label0,0.006933867931365967
00147,loss_dice_label0,0.007113397121429443
00060,loss_dice_label0,0.007287442684173584
00172,loss_dice_label0,0.007522761821746826
00182,loss_dice_label0,0.002203822135925293
00204,loss_dice_label0,0.005672752857208252
00078,loss_dice_label0,0.021843910217285156
00209,loss_dice_label0,0.0075531005859375
00114,loss_dice_label0,0.17374342679977417
00251,loss_dice_label0,0.007084906101226807
00100,loss_dice_label0,0.0034038424491882324
00283,loss_dice_label0,0.006774842739105225
00093,loss_dice_label0,0.005568861961364746
00235,loss_dice_label0,0.007885515689849854
00151,loss_dice_label0,0.014565885066986084
00196,loss_dice_label0,0.005771934986114502
00083,loss_dice_label0,0.012386560440063477
00297,loss_dice_label0,0.009775876998901367
00123,loss_dice_label0,0.0008667111396789551
00278,loss_dice_label0,0.02035963535308838
00238,loss_dice_label0,0.00890439748764038
00249,loss_dice_label0,0.0067383646965026855
00145,loss_dice_label0,0.02103447914123535
00271,loss_dice_label0,0.007545590400695801
00293,loss_dice_label0,0.025998234748840332
00261,loss_dice_label0,0.0038393735885620117
00287,loss_dice_label0,0.006689250469207764
00194,loss_dice_label0,0.014196693897247314
00095,loss_dice_label0,0.004551947116851807
00170,loss_dice_label0,0.007359504699707031
00238,loss_dice_label0,0.008164763450622559
00278,loss_dice_label0,0.01978158950805664
00251,loss_dice_label0,0.00715482234954834
00144,loss_dice_label0,0.0049536824226379395
00281,loss_dice_label0,0.0069887638092041016
00192,loss_dice_label0,0.03181809186935425
00209,loss_dice_label0,0.0008487701416015625
00218,loss_dice_label0,0.005097568035125732
00225,loss_dice_label0,0.008005261421203613
00183,loss_dice_label0,0.004928708076477051
00196,loss_dice_label0,0.005335092544555664
00289,loss_dice_label0,0.005918145179748535
00097,loss_dice_label0,0.005683839321136475
00248,loss_dice_label0,0.01737213134765625
00081,loss_dice_label0,0.007928967475891113
00255,loss_dice_label0,0.008300364017486572
00257,loss_dice_label0,0.00732111930847168
00140,loss_dice_label0,0.00722426176071167
00207,loss_dice_label0,0.00621718168258667
00252,loss_dice_label0,0.006563425064086914
00255,loss_dice_label0,0.005532562732696533
00230,loss_dice_label0,0.003412961959838867
00286,loss_dice_label0,0.03300875425338745
00100,loss_dice_label0,0.0032195448875427246
00075,loss_dice_label0,0.0034890174865722656
00195,loss_dice_label0,0.00721430778503418
00268,loss_dice_label0,0.005719959735870361
00116,loss_dice_label0,0.0028010010719299316
00127,loss_dice_label0,0.0040090084075927734
00246,loss_dice_label0,0.008818089962005615
00223,loss_dice_label0,0.011946260929107666
00220,loss_dice_label0,0.009021878242492676
00082,loss_dice_label0,0.0018730759620666504
00267,loss_dice_label0,0.025020718574523926
00288,loss_dice_label0,0.0026419758796691895
00161,loss_dice_label0,0.0006708502769470215
00215,loss_dice_label0,0.001490175724029541
00129,loss_dice_label0,0.0047043561935424805
00259,loss_dice_label0,0.008194804191589355
00197,loss_dice_label0,0.022720396518707275
00273,loss_dice_label0,0.0037779808044433594
00225,loss_dice_label0,0.008987963199615479
00281,loss_dice_label0,0.010657846927642822
00152,loss_dice_label0,0.003952980041503906
00213,loss_dice_label0,0.004867851734161377
00298,loss_dice_label0,0.002578139305114746
00225,loss_dice_label0,0.006212830543518066
00195,loss_dice_label0,0.02129906415939331
00237,loss_dice_label0,0.00103759765625
00116,loss_dice_label0,0.0049994587898254395
00095,loss_dice_label0,0.006099402904510498
00143,loss_dice_label0,0.009754717350006104
00128,loss_dice_label0,0.0065302252769470215
00138,loss_dice_label0,0.006706118583679199
00130,loss_dice_label0,0.005777955055236816
00215,loss_dice_label0,0.005658447742462158
00247,loss_dice_label0,0.005951225757598877
00286,loss_dice_label0,0.028595924377441406
00280,loss_dice_label0,0.029714763164520264
00223,loss_dice_label0,0.0163191556930542
00224,loss_dice_label0,0.00619959831237793
00264,loss_dice_label0,0.005391120910644531
00221,loss_dice_label0,0.013434290885925293
00073,loss_dice_label0,0.004081785678863525
00108,loss_dice_label0,0.029321670532226562
00252,loss_dice_label0,0.01852238178253174
00120,loss_dice_label0,0.0032998323440551758
00260,loss_dice_label0,0.0055841803550720215
00222,loss_dice_label0,0.009992122650146484
00121,loss_dice_label0,0.0038988590240478516
00204,loss_dice_label0,0.006564140319824219
00067,loss_dice_label0,0.02682948112487793
00246,loss_dice_label0,0.004703521728515625
00293,loss_dice_label0,0.01095491647720337
00095,loss_dice_label0,0.0057981014251708984
00177,loss_dice_label0,0.004583954811096191
00190,loss_dice_label0,0.0020859241485595703
00184,loss_dice_label0,0.013164162635803223
00254,loss_dice_label0,0.005434215068817139
00108,loss_dice_label0,0.003366708755493164
00149,loss_dice_label0,0.02605336904525757
00264,loss_dice_label0,0.005293905735015869
00154,loss_dice_label0,0.006456971168518066
00140,loss_dice_label0,0.006403923034667969
00280,loss_dice_label0,0.03211313486099243
00129,loss_dice_label0,0.0014545321464538574
00236,loss_dice_label0,0.00484853982925415
00261,loss_dice_label0,0.003796994686126709
00163,loss_dice_label0,0.0036584138870239258
00176,loss_dice_label0,0.0870659351348877
00285,loss_dice_label0,0.0041370391845703125
00284,loss_dice_label0,0.02309596538543701
00145,loss_dice_label0,0.002005159854888916
00291,loss_dice_label0,0.007350265979766846
00203,loss_dice_label0,0.00367659330368042
00252,loss_dice_label0,0.0013453960418701172
00143,loss_dice_label0,0.007768213748931885
00288,loss_dice_label0,0.008001744747161865
00261,loss_dice_label0,0.004787087440490723
00184,loss_dice_label0,0.010277211666107178
00093,loss_dice_label0,0.006953537464141846
00205,loss_dice_label0,0.0054329633712768555
00250,loss_dice_label0,0.010558664798736572
00073,loss_dice_label0,0.015125274658203125
00269,loss_dice_label0,0.006835639476776123
00208,loss_dice_label0,0.005762755870819092
00222,loss_dice_label0,0.0037568211555480957
00153,loss_dice_label0,0.007724404335021973
00195,loss_dice_label0,0.004240453243255615
00260,loss_dice_label0,0.004357039928436279
00232,loss_dice_label0,0.0018990635871887207
00067,loss_dice_label0,0.014697432518005371
00108,loss_dice_label0,0.018609702587127686
00196,loss_dice_label0,0.0039283037185668945
00147,loss_dice_label0,0.0017455220222473145
00208,loss_dice_label0,0.00503230094909668
00083,loss_dice_label0,0.0052967071533203125
00068,loss_dice_label0,0.0025843381881713867
00216,loss_dice_label0,0.0012906789779663086
00158,loss_dice_label0,0.006419062614440918
00238,loss_dice_label0,0.004754304885864258
00211,loss_dice_label0,0.002767324447631836
00251,loss_dice_label0,0.006868600845336914
00069,loss_dice_label0,0.007620275020599365
00289,loss_dice_label0,0.004470765590667725
00119,loss_dice_label0,0.0098000168800354
00190,loss_dice_label0,0.0047920942306518555
00075,loss_dice_label0,0.0005232691764831543
00294,loss_dice_label0,0.005671679973602295
00063,loss_dice_label0,0.007789731025695801
00074,loss_dice_label0,0.004420638084411621
00100,loss_dice_label0,0.0023163557052612305
00194,loss_dice_label0,0.007043957710266113
00128,loss_dice_label0,0.006074011325836182
00256,loss_dice_label0,0.0008710622787475586
00067,loss_dice_label0,0.0037244558334350586
00281,loss_dice_label0,0.003886878490447998
00144,loss_dice_label0,0.000961601734161377
00279,loss_dice_label0,0.009148120880126953
00284,loss_dice_label0,0.0074422359466552734
00227,loss_dice_label0,0.005021452903747559
00172,loss_dice_label0,0.025927186012268066
00182,loss_dice_label0,0.008008718490600586
00230,loss_dice_label0,0.0008203387260437012
00261,loss_dice_label0,0.004988312721252441
00100,loss_dice_label0,0.0033687949180603027
00130,loss_dice_label0,0.003520369529724121
00242,loss_dice_label0,0.0052686333656311035
00217,loss_dice_label0,0.00542837381362915
00069,loss_dice_label0,0.012161493301391602
00138,loss_dice_label0,0.005436122417449951
00275,loss_dice_label0,0.007162988185882568
00066,loss_dice_label0,0.007855594158172607
00151,loss_dice_label0,0.12084311246871948
00124,loss_dice_label0,0.0004240274429321289
00276,loss_dice_label0,0.004159271717071533
00073,loss_dice_label0,0.00938260555267334
00194,loss_dice_label0,0.004196465015411377
00216,loss_dice_label0,0.006485939025878906
00270,loss_dice_label0,0.015459895133972168
00151,loss_dice_label0,0.002992689609527588
00198,loss_dice_label0,0.0017991065979003906
00220,loss_dice_label0,0.006659507751464844
00115,loss_dice_label0,0.0028284192085266113
00211,loss_dice_label0,0.09593784809112549
00269,loss_dice_label0,0.011165857315063477
00260,loss_dice_label0,0.009938478469848633
00290,loss_dice_label0,0.002516031265258789
00213,loss_dice_label0,0.00622248649597168
00251,loss_dice_label0,0.007272839546203613
00134,loss_dice_label0,0.006268858909606934
00234,loss_dice_label0,0.002614617347717285
