case_id,label,loss_dice
00145,loss_dice_label0,0.004061520099639893
00266,loss_dice_label0,0.003100275993347168
00180,loss_dice_label0,0.005506753921508789
00200,loss_dice_label0,0.009419620037078857
00179,loss_dice_label0,0.010289609432220459
00138,loss_dice_label0,0.0051457881927490234
00267,loss_dice_label0,0.005541503429412842
00203,loss_dice_label0,0.002912759780883789
00254,loss_dice_label0,0.004906356334686279
00269,loss_dice_label0,0.0055051445960998535
00232,loss_dice_label0,0.0051801204681396484
00114,loss_dice_label0,0.004731893539428711
00208,loss_dice_label0,0.006378114223480225
00151,loss_dice_label0,0.005278050899505615
00256,loss_dice_label0,0.003856480121612549
00063,loss_dice_label0,0.004847347736358643
00100,loss_dice_label0,0.0065648555755615234
00209,loss_dice_label0,0.006125807762145996
00124,loss_dice_label0,0.0056226253509521484
00225,loss_dice_label0,0.01010739803314209
00287,loss_dice_label0,0.0017619132995605469
00125,loss_dice_label0,0.028942763805389404
00285,loss_dice_label0,0.010208427906036377
00078,loss_dice_label0,0.013071835041046143
00268,loss_dice_label0,0.009401440620422363
00245,loss_dice_label0,0.004421234130859375
00287,loss_dice_label0,0.00719064474105835
00237,loss_dice_label0,0.007932186126708984
00063,loss_dice_label0,0.006342649459838867
00170,loss_dice_label0,0.006035029888153076
00161,loss_dice_label0,0.006916821002960205
00281,loss_dice_label0,0.010729849338531494
00177,loss_dice_label0,0.0037096142768859863
00261,loss_dice_label0,0.004108309745788574
00147,loss_dice_label0,0.006221473217010498
00194,loss_dice_label0,0.0012015104293823242
00182,loss_dice_label0,0.0016199946403503418
00163,loss_dice_label0,0.011838853359222412
00197,loss_dice_label0,0.01545727252960205
00127,loss_dice_label0,0.006813764572143555
00232,loss_dice_label0,0.007007896900177002
00156,loss_dice_label0,0.007662057876586914
00266,loss_dice_label0,0.0035176873207092285
00215,loss_dice_label0,0.004888474941253662
00251,loss_dice_label0,0.006802558898925781
00205,loss_dice_label0,0.004814207553863525
00254,loss_dice_label0,0.0028725862503051758
00268,loss_dice_label0,0.006189465522766113
00281,loss_dice_label0,0.0004284381866455078
00205,loss_dice_label0,0.004808962345123291
00210,loss_dice_label0,0.01177126169204712
00264,loss_dice_label0,0.0024874210357666016
00227,loss_dice_label0,0.034759581089019775
00140,loss_dice_label0,0.0018159151077270508
00245,loss_dice_label0,0.025558054447174072
00272,loss_dice_label0,0.0030266642570495605
00093,loss_dice_label0,0.005345404148101807
00075,loss_dice_label0,0.004328668117523193
00152,loss_dice_label0,0.005470633506774902
00129,loss_dice_label0,0.002945840358734131
00081,loss_dice_label0,0.005006730556488037
00063,loss_dice_label0,0.005446076393127441
00194,loss_dice_label0,0.010203421115875244
00094,loss_dice_label0,0.011081993579864502
00084,loss_dice_label0,0.008893013000488281
00165,loss_dice_label0,0.006729006767272949
00270,loss_dice_label0,0.010940492153167725
00232,loss_dice_label0,0.0049784183502197266
00141,loss_dice_label0,0.004269599914550781
00205,loss_dice_label0,0.005250811576843262
00114,loss_dice_label0,0.02864813804626465
00264,loss_dice_label0,0.0055425167083740234
00165,loss_dice_label0,0.0071503520011901855
00144,loss_dice_label0,0.004518985748291016
00068,loss_dice_label0,0.004990994930267334
00283,loss_dice_label0,0.0008825063705444336
00183,loss_dice_label0,0.003950059413909912
00130,loss_dice_label0,0.003807961940765381
00263,loss_dice_label0,0.005700170993804932
00241,loss_dice_label0,0.0016564726829528809
00213,loss_dice_label0,0.005147814750671387
00237,loss_dice_label0,0.005099833011627197
00093,loss_dice_label0,0.005236327648162842
00134,loss_dice_label0,0.009108126163482666
00123,loss_dice_label0,0.004160881042480469
00238,loss_dice_label0,0.009546339511871338
00279,loss_dice_label0,0.006399691104888916
00129,loss_dice_label0,0.004330575466156006
00299,loss_dice_label0,0.0027362704277038574
00276,loss_dice_label0,0.004096925258636475
00220,loss_dice_label0,0.0005972981452941895
00200,loss_dice_label0,0.014106452465057373
00192,loss_dice_label0,0.017521679401397705
00274,loss_dice_label0,0.0012151598930358887
00244,loss_dice_label0,0.0052640438079833984
00290,loss_dice_label0,0.006048440933227539
00210,loss_dice_label0,0.018245279788970947
00276,loss_dice_label0,0.0009684562683105469
00207,loss_dice_label0,0.006986737251281738
00229,loss_dice_label0,0.0044106245040893555
00074,loss_dice_label0,0.008666396141052246
00128,loss_dice_label0,0.008147597312927246
00137,loss_dice_label0,0.004238545894622803
00084,loss_dice_label0,0.004838407039642334
00288,loss_dice_label0,0.0106162428855896
00153,loss_dice_label0,0.004284381866455078
00295,loss_dice_label0,0.0027689337730407715
00124,loss_dice_label0,0.000722348690032959
00125,loss_dice_label0,0.0016788840293884277
00163,loss_dice_label0,0.007116496562957764
00209,loss_dice_label0,0.005004942417144775
00173,loss_dice_label0,0.006188929080963135
00267,loss_dice_label0,0.005387544631958008
00195,loss_dice_label0,0.006386160850524902
00129,loss_dice_label0,0.005033314228057861
00225,loss_dice_label0,0.006956219673156738
00100,loss_dice_label0,0.003116309642791748
00185,loss_dice_label0,0.009321868419647217
00258,loss_dice_label0,0.004650533199310303
00128,loss_dice_label0,0.009179174900054932
00093,loss_dice_label0,0.010315477848052979
00197,loss_dice_label0,0.011945068836212158
00119,loss_dice_label0,0.015330791473388672
00141,loss_dice_label0,0.002996087074279785
00298,loss_dice_label0,0.005542576313018799
00183,loss_dice_label0,0.0036718249320983887
00269,loss_dice_label0,0.0003108382225036621
00143,loss_dice_label0,0.007988393306732178
00277,loss_dice_label0,0.003429234027862549
00158,loss_dice_label0,0.005003154277801514
00221,loss_dice_label0,0.004016995429992676
00120,loss_dice_label0,0.0032187700271606445
00200,loss_dice_label0,0.008407056331634521
00260,loss_dice_label0,0.00561368465423584
00208,loss_dice_label0,0.006605088710784912
00198,loss_dice_label0,0.005468606948852539
00267,loss_dice_label0,0.003951072692871094
00245,loss_dice_label0,0.004534244537353516
00138,loss_dice_label0,0.005289852619171143
00277,loss_dice_label0,0.004786372184753418
00095,loss_dice_label0,0.0014799237251281738
00289,loss_dice_label0,0.005273580551147461
00121,loss_dice_label0,0.004699110984802246
00124,loss_dice_label0,0.0012297630310058594
00286,loss_dice_label0,0.0028387904167175293
00069,loss_dice_label0,0.013299405574798584
00084,loss_dice_label0,0.001010894775390625
00284,loss_dice_label0,0.0032678842544555664
00231,loss_dice_label0,0.0025183558464050293
00267,loss_dice_label0,0.005490779876708984
00082,loss_dice_label0,0.004113316535949707
00192,loss_dice_label0,0.0347750186920166
00118,loss_dice_label0,0.005263209342956543
00210,loss_dice_label0,0.011973023414611816
00228,loss_dice_label0,0.016984105110168457
00288,loss_dice_label0,0.007648289203643799
00213,loss_dice_label0,0.005481123924255371
00246,loss_dice_label0,0.0015363693237304688
00211,loss_dice_label0,0.021146297454833984
00273,loss_dice_label0,0.0026892423629760742
00120,loss_dice_label0,0.0032509565353393555
00274,loss_dice_label0,0.022195756435394287
00217,loss_dice_label0,0.0004006028175354004
00145,loss_dice_label0,0.01463383436203003
00218,loss_dice_label0,0.00067901611328125
00231,loss_dice_label0,0.007236480712890625
00295,loss_dice_label0,0.004048347473144531
00258,loss_dice_label0,0.0055027008056640625
00196,loss_dice_label0,0.0061196088790893555
00204,loss_dice_label0,0.004921555519104004
00094,loss_dice_label0,0.006968200206756592
00270,loss_dice_label0,0.006375312805175781
00130,loss_dice_label0,0.0023612380027770996
00076,loss_dice_label0,0.0007663369178771973
00299,loss_dice_label0,0.0028743743896484375
00297,loss_dice_label0,0.008595108985900879
00143,loss_dice_label0,0.006039142608642578
00069,loss_dice_label0,0.005663037300109863
00190,loss_dice_label0,0.0009980201721191406
00121,loss_dice_label0,0.003941059112548828
00084,loss_dice_label0,0.011611998081207275
00234,loss_dice_label0,0.0030855536460876465
00227,loss_dice_label0,0.0036163926124572754
00123,loss_dice_label0,0.0012034773826599121
00190,loss_dice_label0,0.0019477605819702148
00141,loss_dice_label0,0.0026960372924804688
00196,loss_dice_label0,0.0005697011947631836
00297,loss_dice_label0,0.0052703022956848145
00188,loss_dice_label0,0.005080223083496094
00286,loss_dice_label0,0.0077735185623168945
00221,loss_dice_label0,0.005559802055358887
00292,loss_dice_label0,0.021523237228393555
00118,loss_dice_label0,0.004510760307312012
00163,loss_dice_label0,0.009299278259277344
00068,loss_dice_label0,0.007623493671417236
00093,loss_dice_label0,0.006422877311706543
00276,loss_dice_label0,0.0046305060386657715
00124,loss_dice_label0,0.0050237178802490234
00230,loss_dice_label0,0.001452803611755371
00206,loss_dice_label0,0.006826221942901611
00092,loss_dice_label0,0.05929535627365112
00214,loss_dice_label0,0.0008466243743896484
00182,loss_dice_label0,0.0021312832832336426
00161,loss_dice_label0,0.008196115493774414
00198,loss_dice_label0,0.002507507801055908
00218,loss_dice_label0,0.0063820481300354
00243,loss_dice_label0,0.005799829959869385
00092,loss_dice_label0,0.008352577686309814
00264,loss_dice_label0,0.0052561163902282715
00244,loss_dice_label0,0.005580782890319824
00221,loss_dice_label0,0.027717411518096924
00067,loss_dice_label0,0.04742991924285889
00095,loss_dice_label0,0.0019363164901733398
00204,loss_dice_label0,0.006127893924713135
00294,loss_dice_label0,0.004790186882019043
00287,loss_dice_label0,0.005669116973876953
00282,loss_dice_label0,0.0013742446899414062
00233,loss_dice_label0,0.005889892578125
00119,loss_dice_label0,0.02307450771331787
00261,loss_dice_label0,0.005214810371398926
00208,loss_dice_label0,0.0040534138679504395
00263,loss_dice_label0,0.006323456764221191
00254,loss_dice_label0,0.004761457443237305
00286,loss_dice_label0,0.04864943027496338
00238,loss_dice_label0,0.007880330085754395
00213,loss_dice_label0,0.0038091540336608887
00281,loss_dice_label0,0.0033382773399353027
00121,loss_dice_label0,0.00321120023727417
00288,loss_dice_label0,0.0031204819679260254
00289,loss_dice_label0,0.0035091042518615723
00277,loss_dice_label0,0.004089415073394775
00158,loss_dice_label0,0.005125701427459717
00163,loss_dice_label0,0.0018194317817687988
00205,loss_dice_label0,0.006176292896270752
00143,loss_dice_label0,0.007749676704406738
00155,loss_dice_label0,0.004604756832122803
